X1	X2	X3	X4	X5	X6	Y1	Y2	Y3	Y4	Y5	Y6	treatByGender	gender	treatment
.53815	.705601	.073346	1.601043	.740967	.41552	-.650374	-.770436	.244635	-.743339	-1.050482	-.02545	3	1	0
.689657	-.545517	-.642364	.958462	1.327574	.264934	1.203942	1.048562	1.069373	1.398122	2.30128	.897266	3	1	0
-1.032393	-.365185	-.681165	-.113662	1.423224	.683607	-1.060518	-.256031	-.870189	.021736	2.419263	2.305409	3	1	0
.516215	.179306	.929075	1.87074	1.838768	1.178741	-1.205065	-1.357107	.242853	-.670593	-1.233851	1.694738	4	1	1
.445563	-.765697	.13018	-.734869	.761952	-.051937	-.273982	-1.115892	.900633	-1.982675	-.148745	-1.135198	4	1	1
.698665	-.812479	.354479	1.141503	1.506011	1.423902	-.508689	-2.186039	-2.13921	-2.282775	-.079958	-.91787	4	1	1
.297976	-.363686	-.642013	.498095	1.682496	.308308	.120611	-1.775152	-.824648	-.058746	1.081688	1.218508	4	1	1
1.655809	1.645896	2.631886	2.865169	1.312659	1.773165	-.459169	-1.598657	-.061031	-.322676	1.686163	.967222	4	1	1
2.543821	2.280778	3.081622	-1.003852	.780679	1.018785	-.951701	-1.696363	-1.376547	-3.243751	-2.148063	.203556	4	1	1
.978937	-1.311125	-.460641	-1.987682	-.798817	-1.523544	-.086456	-1.22612	-1.46202	-1.590671	-.748104	-.897375	4	1	1
-.275838	.243457	.087094	.789678	2.202119	1.089871	.081165	-.220618	.269741	.563247	.56627	.700257	4	1	1
-1.011036	-1.525263	-.761573	.201766	.799836	.019282	-1.272444	-1.881416	-1.192278	-.671999	.963153	-.130635	4	1	1
1.330037	.2354	.109163	-.031588	.541163	-.503865	.662565	-1.0953	.032738	-.38335	2.323515	1.293065	4	1	1
1.703242	1.680862	1.466585	1.267304	1.790562	.041741	-.738238	.498104	-.040023	2.066895	2.085389	-.625296	4	1	1
1.243145	1.096154	1.441294	1.005686	1.823438	1.174327	-.234398	-2.485569	-2.081099	-.678823	-.051154	-.633878	4	1	1
.265061	-1.376469	-.378119	-.908206	-1.476119	-1.426002	.511128	-.498119	-.93857	-.464877	-.776931	-1.057548	4	1	1
2.736315	2.488556	3.030625	3.018455	2.146158	2.309185	.506928	-.412011	1.332712	.947781	2.032684	-.477907	4	1	1
.823417	-.882728	.11417	-1.190169	-.017097	-1.216313	-1.909025	-2.350154	-1.128252	-2.686412	-.432695	-2.143001	4	1	1
-.03583	-.575278	-.549888	.725132	2.071316	1.576959	-1.21823	-1.182579	-.816298	-.686373	1.154458	-.217709	4	1	1
.28329	-.382421	.006834	.58998	1.530157	-.294983	-1.322439	-2.088592	-.87221	-.596461	-1.648873	-.644008	4	1	1
-.041601	-.460954	.006636	.099283	-.118744	1.041532	1.215046	.281077	.052553	-.8322	.250791	-.213055	4	1	1
.447874	.484846	.825326	1.129194	-.353735	-.664008	.80092	.349023	.889142	1.660766	.466333	.184256	4	1	1
.546992	-.186916	-.687812	.366364	1.024026	-.092849	.693623	-.850423	-1.345236	.084192	1.258554	1.014943	4	1	1
1.160481	.177631	1.58661	.935564	2.140048	1.602119	-.069807	-.728043	-.096621	-.138679	.921035	.037413	4	1	1
1.368106	1.012985	.936493	1.578709	2.723554	1.472531	-.377791	-.388376	-.349521	-.304516	1.018506	-.075489	4	1	1
.464944	-.075889	1.023793	.6938	2.924027	1.981975	.073975	-.027491	.612607	-.427487	.678301	-.476888	4	1	1
.58026	1.401708	.643052	1.049412	1.937978	2.023113	.475647	.267232	.465296	1.317808	1.453244	-.19146	4	1	1
.093108	-1.723255	-.140508	-.073664	.979142	1.063769	-1.318441	-2.348282	-2.368683	-.312984	-1.030034	-1.206484	4	1	1
-1.254861	-2.330763	-1.524511	-.959066	.178852	.797644	.366258	-2.848064	-.528052	-2.0029	-1.466705	.207581	4	1	1
-.696397	-.187596	.627062	1.35869	.631727	1.724377	-1.295365	-2.089342	-2.231016	-1.278562	-1.793679	-.674747	4	1	1
.886308	.820955	.674843	1.016096	1.323966	.160417	-1.215724	-1.675798	-.996618	-1.021234	-.717966	-1.638372	4	1	1
.342218	2.436936	.648205	1.241249	2.365725	.777271	.678579	.532344	.96428	1.062997	1.277789	1.332138	4	1	1
2.262669	1.078177	.713011	.36392	2.10192	2.516382	.694556	1.083919	.993079	.399995	1.68095	1.395274	4	1	1
2.467634	2.082537	1.801695	.698695	1.813982	-.408921	.95248	.291214	.38845	-.669638	.660157	-.878902	4	1	1
-1.571732	-1.672039	-.887976	-.52051	1.703756	.622542	-.862571	-2.319145	-.70257	-1.283913	-1.188279	-.715424	4	1	1
-.501955	.37421	-.426749	-.537779	.242938	-.223439	-.395846	-1.487502	-.966778	-1.904965	-.396098	-2.564442	4	1	1
-.517673	-.392661	-.748138	.925139	.651463	1.298839	.474227	.555375	.482743	.889759	1.189472	1.669761	4	1	1
1.979248	1.299187	2.199503	1.86176	.61453	1.094006	1.301444	.731407	.726573	1.071731	-1.176825	.938081	4	1	1
2.295288	1.063377	1.641524	1.075755	1.644787	-.104656	1.053393	.792101	.375876	-1.130847	-.400076	.31769	4	1	1
.230912	-.166095	.749563	1.312138	1.794669	1.879447	.201467	-1.082934	-.637391	-.48451	-1.182906	.123232	4	1	1
.41019	-1.175359	.399159	-1.08003	-.487664	-.230581	-.399785	-.410516	.161405	-.522849	-.169895	.00183	4	1	1
2.208999	.576599	2.484163	1.707653	.909505	.483665	.016245	-1.673777	.149144	-.305591	.411998	.367581	4	1	1
1.058356	1.77284	1.420319	2.303415	2.344791	1.145175	.515863	-.541562	-.063398	1.566454	1.778971	-.240099	4	1	1
-1.211571	-1.758072	-1.507739	-.394845	1.467616	.286277	.466546	1.322867	.444031	-.547564	1.42173	1.686373	4	1	1
-.53822	-1.259719	-.379456	-1.57531	1.290608	-.817839	-.450346	-.436838	-.398093	-1.499554	-1.506382	-.610049	4	1	1
-1.417036	-.26723	.373291	-.194531	-.615059	-.118737	-.584898	-1.644357	-.655064	-1.725493	-2.156533	-1.320714	4	1	1
.393752	-.345139	1.159439	-.145588	.764405	-.621501	-1.166117	-3.360371	-1.348508	-1.307398	-1.420932	-2.615151	4	1	1
-.272078	-2.005255	-1.016858	-1.647734	-.705644	-.936717	2.493699	.010237	.349168	.004857	.737375	-1.234229	4	1	1
-.847798	-.973717	-1.541127	.452171	1.097183	.088722	-1.168864	-1.419292	-2.16456	1.087463	1.104081	-.211285	4	1	1
1.741649	.463413	1.749353	-.309263	.387841	.539395	-1.016118	-.861028	.384324	-1.143748	.710858	.325046	4	1	1
.669158	-.185118	.018013	1.211038	1.176825	.278436	.993022	.990363	.373224	1.854343	1.897317	-.993018	4	1	1
.386104	1.406428	1.421947	1.666513	2.014173	1.607056	-.188981	.753066	1.296727	1.066439	2.259199	.716877	4	1	1
.927585	-.55231	.865408	.24838	1.905685	1.08308	.120336	-.614456	-.736085	.832211	1.14375	.193042	4	1	1
.714717	.063932	.367566	1.007939	2.20236	.62208	1.005748	1.633661	.981244	.005588	1.743016	-1.235315	4	1	1
-.721696	-1.773668	-1.248566	-.130262	1.040008	-.477805	-1.748369	-2.115586	-2.346008	-2.697193	-1.2742	-.545044	4	1	1
1.41284	-.113175	-.082315	2.05157	1.529461	.534159	2.49673	.312225	1.68101	2.092831	.313641	.095611	4	1	1
.53311	-.832942	-.161118	-.510432	.463607	1.080364	1.059243	-.24409	1.229773	-.413607	-1.175936	.320579	4	1	1
.253236	-.534026	-.80752	-.291698	.278984	.659621	-.30637	-1.143343	-1.397621	-2.323834	.539401	.221041	4	1	1
.588611	.050534	1.557172	.473617	.338225	-.278716	-1.619781	-1.433161	-.164612	.961005	.108606	-1.400604	4	1	1
-.252199	-.946537	-.873074	-.455218	.562295	.830512	-1.004556	-.804864	-.855829	-.089317	.036809	-.455845	4	1	1
.1119	.731319	.350235	.44568	.804686	1.092121	-.027872	.288993	.505489	.867001	.137235	2.738998	4	1	1
-.40178	-.952105	-.192395	.559957	.317122	1.259244	.999162	-.632199	.523307	1.019103	1.529229	1.886801	4	1	1
.899415	.18202	-.209426	1.432696	1.712495	.564081	1.920025	1.775472	.923521	2.414435	1.695609	-1.121043	4	1	1
-.161905	-1.001843	.06519	.594744	1.135682	-.19548	-1.130128	-1.944014	-.72691	-1.529568	-.367874	-.933946	4	1	1
1.496271	.103997	1.852389	1.507906	1.950059	.917415	-.379158	-1.74603	-.340644	-1.242448	1.059448	-1.296071	4	1	1
.041852	-.934288	.150077	.862512	1.30812	1.052207	-.101137	-1.109317	.048384	.399702	-.781847	1.216551	4	1	1
-.132663	.96335	1.408507	1.086936	1.756064	1.033279	-.608096	-.725931	-.039277	.83201	2.586784	1.176618	4	1	1
-.490042	-.534756	-.428343	.863884	.836138	1.212112	-.933312	-1.916627	-1.04058	.565687	.209302	1.344183	4	1	1
-.543587	-.589766	-1.367041	-1.627959	-.299928	-.8409	-2.289121	-1.639851	-1.597857	-1.007938	-.603377	-1.058074	4	1	1
1.519692	1.093001	2.062457	.69742	1.329193	.558718	1.761919	.347319	.988279	.060752	1.199416	.676822	4	1	1
.702038	-.366293	.885255	.167783	.309318	-.675209	.310797	-.119436	1.239046	-.399134	-.415217	-.00795	4	1	1
2.234274	2.750414	1.434792	3.023553	2.383633	1.860377	1.420167	-.454484	-.033572	.532339	.348692	-.61778	4	1	1
.889679	.611172	1.180553	.701569	.768798	1.268517	-.412526	-.923657	-.259515	-1.668108	-1.994752	.532707	4	1	1
-.78602	-.386161	-.705176	1.217171	.99119	-.55207	-.409057	-.693377	-.094369	.621014	.139992	-.402785	4	1	1
1.2916	.617777	1.162353	1.327628	1.19734	-.835737	.288135	-.772231	-.4195	-.049452	.982618	-1.608625	4	1	1
.560079	.659702	1.129363	.971258	1.085607	2.074138	-.47718	-1.15813	-.177936	.17739	.992364	-.081337	4	1	1
.451684	.171409	1.141346	2.009627	2.499033	.65779	.201514	-1.774905	-.950335	.062628	.906282	-.151839	4	1	1
1.143033	1.40381	1.067917	1.819888	2.007224	2.682682	.355059	-1.04883	.202374	-1.574882	-.6659	-1.020021	4	1	1
1.761872  .148821  .111389	-.093952	-.36671	-2.102316	1.044429	.680743	.593003	1.809842	1.97791	-.283504	1.366173	1	0	0
1.53832	2.014098	2.684291	2.259286	2.436588	1.638495	.730292	1.353557	1.457487	.654844	.33549	.399446	1	0	0
.680933	-.458814	-.718879	-.223645	-1.892166	-.785593	-.067439	-1.310705	-.119563	-.974138	-.545565	-.413209	1	0	0
1.885534	.129899	.497804	1.328396	.541761	2.82342	-.892012	-.807025	.294632	-.308459	-.214246	.193952	1	0	0
.089733	-.414845	1.247753	-.181767	.512701	.972746	.413846	-.336194	.048011	.035219	-.277909	.291261	1	0	0
1.557559	.800704	.913092	1.040303	1.548921	2.129742	-.43305	2.153208	1.859778	.246532	.77951	1.830461	1	0	0
1.570032	-.518757	.46793	.21831	.305558	-.08955	.606746	-.824549	.340936	-.158799	-1.297016	-.942441	1	0	0
-.243484	-.566996	-.087454	2.239889	.267916	.121373	.375095	.05631	-.010373	1.283133	-.807731	-.1677	1	0	0
-.582057	-.842625	1.000851	.256497	.201226	.565561	1.315363	-.081382	2.007792	1.497533	-.438141	.529749	1	0	0
1.381083	.791336	.751926	.146925	-.632885	.70001	.801773	.148482	1.617171	.673402	.374181	2.317319	1	0	0
-1.63982	-.449501	.259519	-.368149	-.101455	.800953	-1.008665	-.838588	-.5587	-1.353017	-1.256084	.229011	1	0	0
1.811135	2.461415	1.567142	1.700355	1.705544	2.085351	1.090044	.818608	-.085368	.825135	-.318226	.499606	1	0	0
2.020243	1.202013	1.157789	1.030273	.442015	1.898248	.791482	.216121	1.05386	-.333699	.88089	1.016269	1	0	0
-.996701	-.045146	-.605887	-.671048	-.728956	.670533	.75664	1.037138	-.049086	-1.036037	-.227118	.036751	1	0	0
.900066	.138765	1.157942	1.339839	.374972	1.686989	-1.78357	-.602505	-.271605	-.818505	-.195295	-.336427	1	0	0
2.122895	1.648893	2.024605	.805232	.885954	.898482	2.201984	.275251	1.082839	.756893	1.152231	.902836	1	0	0
1.34173	.353578	.815126	.47985	-1.245675	-1.530463	-.441358	1.236218	-.466389	-.062778	-1.477777	-2.124471	1	0	0
1.229578	1.066753	.562565	-.631009	1.229339	.854188	1.1781	.7116	.012873	-.716626	.380703	.699915	1	0	0
1.48452	1.48018	.998495	-.315695	-.473878	.228722	.912441	1.362264	.651378	-.095531	.840404	1.760455	1	0	0
.016363	-.875101	-1.00821	-.386794	-.009503	.916959	-.007362	.876773	.376649	-.510242	-.126624	.660083	1	0	0
-.010205	-.279837	.862136	.627297	-.111979	.344882	.575281	.4597	1.473213	1.001432	.703127	.541583	1	0	0
.748994	.310763	1.500348	1.283917	1.783808	1.67998	1.025354	.640515	1.683239	.882572	.066207	1.550342	1	0	0
.030349	-.350229	2.17748	.036754	-.632778	-.431068	.798733	.891377	1.793536	.919683	1.258676	1.394507	1	0	0
-.194466	.032928	-.587619	-.242887	-.413188	-.51076	1.47094	.464832	-.077895	1.093054	-.489124	-.450602	1	0	0
.667622	-.414769	-.463563	.102657	-.580094	-.17851	-1.673771	-2.331972	-.710528	-1.672188	-1.876508	-.865504	1	0	0
1.502772	1.935885	1.409191	1.00427	1.530316	1.303357	2.191549	2.215343	2.827629	.457843	1.157779	.956835	1	0	0
.84003	1.26848	1.621603	.779924	-.277832	.962359	.204322	1.354107	-.204316	2.4398	1.40558	1.468845	1	0	0
.952981	-.227352	.409865	2.270323	.81893	1.895065	.088552	-1.70621	-.546912	.249152	-.940929	.39584	1	0	0
1.509169	1.792671	2.136932	.749441	.417591	.520542	2.366888	1.776644	2.85576	2.262692	.395976	2.115317	1	0	0
-.493099	-1.345663	-.454362	-.35891	-.284892	1.358801	.781434	.454773	.430016	.966977	1.357115	.539018	1	0	0
-.819919	-.802085	-1.538653	.282	.649211	.002111	.607057	.677776	-.735526	1.459184	.803009	.90416	1	0	0
-.910857	-.178726	-.504941	-.709422	-.367457	.526991	-1.629255	-2.922383	-.847892	-.19546	-.752688	-.361068	1	0	0
-.243057	.698348	-.638421	.593494	.067067	1.403972	-.664534	-1.352051	-1.023801	-1.830536	-1.917333	.136822	1	0	0
.68378	-1.553832	.363285	-.224977	-.70613	.792537	.198045	-.540515	-.700528	-1.081317	-1.460165	-1.357195	1	0	0
.98637	.687723	1.084787	1.462821	.091494	.952827	1.164249	.753369	1.313175	.860689	-.264529	.887868	1	0	0
-1.197983	-1.867646	-1.622435	.014848	-.660973	.209702	-.414425	.517941	-.016941	-.289065	-.554155	.805401	1	0	0
-.253197	-1.569767	-.7244	.444686	-.429011	-.720896	-.188977	-1.553237	-.98407	.321694	-.608366	-.652805	1	0	0
1.988383	2.681986	2.549919	1.260413	.402419	.220857	.943831	1.460539	2.43162	2.590465	2.656882	1.887313	1	0	0
2.083471	.05051	.508575	-1.145952	-1.972026	-.354601	-.119772	-.069943	-.899292	-.454675	-.687918	.901882	1	0	0
.13221	-.032809	-.529549	-.523099	-.91054	.324328	1.481384	.996531	.171624	.614241	-.324696	-.302558	1	0	0
1.922051	.599801	2.252092	.432766	.454629	.44072	1.791649	1.577674	.285096	.755482	.639393	1.336602	1	0	0
.392953	-1.342645	1.395727	-.392755	.168024	1.109326	-.233641	-.657609	.536463	-.517461	.917789	.688269	1	0	0
-.864255	-1.924316	-1.002096	.967388	.324703	.455513	-.387996	-.759485	-.713394	1.536252	.775849	.632884	1	0	0
1.525289	-.355605	.333893	1.988313	.203184	.662607	.316434	.360278	.466119	.826366	-.504391	-.329323	1	0	0
-.343711	-.06464	-.226262	-.012785	.026778	.237757	1.258375	.800252	.387696	.27392	.565491	-.198788	1	0	0
-.310086	.841496	.061005	.847551	.936759	1.649452	1.344927	.922301	2.10325	.611111	-.295895	.518379	1	0	0
-.860986	-.101418	-.583222	-.565264	-1.169881	-.954276	.202965	.375029	.469524	.399183	.127697	-.689217	1	0	0
1.613553	.938251	1.836794	1.093848	1.161104	.993123	.698148	-.124455	-.457312	-.014517	-.272531	-.754669	1	0	0
.521076	-.497425	-.042534	1.494451	.337254	1.478562	1.660514	.593459	1.140656	1.08853	.27935	1.687684	1	0	0
.900529	.868425	.509333	.904662	.068924	.941459	.595783	-1.202767	-.138634	.288379	-2.682516	.086374	1	0	0
.540939	.294521	1.200705	1.4838	1.525803	2.292153	-.385365	-1.085752	-.496136	.62886	-.544929	1.342081	1	0	0
.07351	-1.461907	-.459264	-.935989	-.224534	-.25285	1.78594	-.219138	.293906	-.431144	-.594018	-.723734	1	0	0
-.708014	-.496462	-.616281	-.594248	-1.098567	-.484476	-.524977	-.780954	-1.101918	.551946	-.430347	.817496	1	0	0
.554493	-.377278	-.241128	.385536	.03307	.305761	-1.300891	-2.166346	-.651846	-.569954	-.351764	-.937613	1	0	0
.719152	.303315	.436257	1.511789	-.173076	.238283	1.434307	.914877	1.06151	1.212283	.228221	-.4492	1	0	0
.365085	-.214996	.130058	-.038871	-.127126	-.06021	.320078	-1.093848	.04257	-.604365	-.154173	.326157	1	0	0
.844262	1.230126	1.389292	.412123	1.140335	.749052	1.182073	-.257632	1.716887	2.564173	.868767	.564807	1	0	0
.565334	1.70312	1.403124	.869812	.97581	.949959	1.202869	1.623381	1.520578	1.596609	.508298	.378475	1	0	0
1.557703	.820873	2.003883	.638234	.887493	1.575746	1.363537	.646337	1.610086	.074102	-1.135185	.206254	1	0	0
.237154	-.047424	-.179089	-.994979	-.524584	.383834	.098391	.013597	-.44905	-.400504	-.477248	.895939	1	0	0
-.308098	-.135708	.489968	-1.727041	-1.388636	-.114236	-.938673	-.708182	.353527	-1.297274	-.507087	.476192	1	0	0
.52007	.68494	.88395	2.238868	.847123	1.560966	-.458278	-.83894	-.617558	-.004592	-.9174	-.080001	1	0	0
.687301	-.327219	.274668	.879235	.16927	1.762818	.698583	.439691	.858181	-1.280306	-1.114175	-.814662	1	0	0
-.606195	-2.515247	-.523262	-.466795	-.451942	-.149046	-.643406	-1.36881	-.326165	-.081015	-.810696	-.968666	1	0	0
-.597938	-.183896	.874503	1.83621	.273405	.302598	-.12398	-.800092	-.143192	.331774	-.616868	.303811	1	0	0
.741362	1.265919	.986569	1.240505	-.626206	1.620974	1.622104	-.168785	1.064006	-.649075	-1.305699	.083606	1	0	0
.486957	.004093	.653278	1.969664	-.17647	.645494	-.87064	-.74528	-1.327473	-.570657	-1.501398	-.598082	1	0	0
-.325063	-.139754	-.098081	.246944	-.456541	.702671	.271664	-1.132384	.27131	-.665131	-1.025729	.26463	1	0	0
1.303714	1.776424	1.059415	.805096	.520787	.828791	1.109457	.14963	1.572162	.767778	.034978	2.333917	1	0	0
1.273338	.350965	1.371517	.677273	.418979	1.715187	-.610329	.836049	.516743	2.246915	1.168951	1.96218	1	0	0
1.309878	1.12091	1.849776	1.384051	-.763285	-.268678	-.207121	.338665	.289265	-1.015526	-1.395798	-.464851	1	0	0
1.029898	1.319747	.659053	2.234492	1.636014	2.193073	1.674609	-.361933	1.925599	1.570545	-.191988	.075109	1	0	0
-.217695	-1.988129	-.388253	.615458	.103053	.05591	.342515	-.553763	.313276	-.628108	-1.337346	-.923414	1	0	0
-.109462	.370285	.410194	1.104852	.529706	.696273	-.024602	.455123	.641846	1.638905	1.184596	1.654929	1	0	0
-.080125	1.127981	1.783734	.550883	.767364	1.989311	-.897438	-.960933	-1.151709	-.472823	.853726	.750441	1	0	0
1.895069	-.044114	1.182872	.405664	.054999	.554016	1.166042	.222129	.565998	.490355	.089621	.907877	2	0	1
.688565	.468357	1.998021	.291621	-.171981	.421824	.763431	-.949408	1.886637	-1.242439	-.562661	-.986038	2	0	1
.088978	.916696	.684273	.790013	.752968	1.910227	.573091	1.292312	1.416655	.010877	.562442	.194894	2	0	1
2.133241	1.82211	1.684878	.823883	.43774	1.140055	1.964984	.844616	.13815	-.300372	.072517	.483478	2	0	1
.441846	.097735	.359222	1.202469	1.668239	.394797	.322421	-.564318	.284665	1.012038	.351551	1.125213	2	0	1
-.244583	-.420646	-.19493	-.685223	-.44153	.672647	1.522333	-1.340184	.563331	.109889	-.980256	-.233353	2	0	1
1.469277	1.109682	1.25669	-.549024	.086588	.50626	1.546553	1.407999	1.187685	-.360515	.552244	-.356662	2	0	1
1.144465	.56787	.762755	.487994	.597298	-.667239	1.200401	.187962	.55978	-1.171489	-2.611954	-2.664352	2	0	1
.33734	-1.823731	-.560093	-1.61696	-1.388069	-1.969294	.922836	-.618229	.49214	-.619457	.291409	.96036	2	0	1
.858565	-.143161	1.22264	.051801	-.859059	.70428	1.723588	.802006	1.537836	-.880048	-1.098556	-1.372871	2	0	1
.461013	1.529051	.806133	3.043203	1.664074	2.741036	2.45179	1.448785	2.772179	1.998177	2.145283	1.678828	2	0	1
.96039	1.209836	1.333761	.758974	.684648	1.213039	.719235	-.135629	-.567854	-.540752	-.823778	-1.638811	2	0	1
-.696059	-.176141	.925223	-.698696	-.869984	-.575714	-1.249678	-1.075736	.141466	-1.412871	-.493092	-.107604	2	0	1
1.57876	.255565	1.079732	1.46216	-.521229	-.684165	2.197059	.648009	.454579	-.060439	-1.230548	-.912048	2	0	1
1.002341	1.823338	2.266663	1.957293	2.240703	2.908298	1.719445	1.766399	1.631991	.263021	.990647	1.198907	2	0	1
.823371	.247143	1.38899	1.346926	1.408819	1.838994	2.843469	2.900278	1.993912	1.215044	-.892995	-1.121813	2	0	1
.315765	.200183	.834776	2.045548	-.543183	.594	.357558	-.483487	1.482428	.807527	-.346581	-.299853	2	0	1
.869472	.66781	.172725	.320788	.06648	.723755	.963047	-.026196	.192495	.056282	.224966	.12818	2	0	1
.224674	.192124	-.094451	1.040616	1.009193	1.461321	.327996	-.559656	-.250202	.07134	.012633	-1.295253	2	0	1
-.359602	-.434016	-.78332	-.866926	-1.028458	-.676945	.44006	.520877	.636196	-.802089	-.554732	1.234662	2	0	1
2.848824	1.617604	2.583668	1.306944	1.648651	2.071758	3.141868	2.025829	3.023095	1.866923	1.503239	1.999075	2	0	1
.092297	1.261935	.828488	-.203255	.03218	.271651	.66423	.245282	1.167125	-1.0939	-.1616	1.097558	2	0	1
.72268	-.709384	-.504465	.878381	.404987	1.718907	2.559509	1.186855	1.423987	.871321	.029324	.303449	2	0	1
1.949464	.297336	.815674	.987717	.000528	-.651249	3.526743	3.167362	3.669678	.605376	.000375	-.257076	2	0	1
1.196134	1.121856	.328788	2.250457	1.424576	1.343018	2.308083	2.243003	2.577225	-.630187	1.599695	1.097221	2	0	1
.904566	1.281418	1.699447	1.830412	-.471826	.292038	2.497712	2.44323	2.684904	.56647	.874766	1.308869	2	0	1
-1.429886	-1.998757	-.584629	-2.446977	-2.215688	-.918211	-.473726	-1.322628	-.58041	-.660614	-1.095468	-1.762139	2	0	1
-.109693	.274662	1.194302	.720236	-.740306	-.103837	.116463	-1.288992	.17703	-2.026486	-3.245215	-1.543905	2	0	1
-1.163528	-.055393	-.131951	2.647456	1.434295	1.65605	-.820654	-.216182	.062995	1.844696	.492368	1.601182	2	0	1
.298697	.717995	1.457999	.753254	-.694853	1.071198	1.963484	2.102603	2.88761	.810444	-2.023721	.483972	2	0	1
.737261	.462655	-.373794	.747273	.598283	.75508	.538755	1.00081	.552493	.372835	.021865	.049369	2	0	1
-.424628	.175763	.442859	-1.741366	.041695	.897812	.324386	-.639618	.219503	-.978761	-1.160265	.926857	2	0	1
-.580622	-.33648	1.372071	-1.883213	-.738208	-.598356	.365415	-.285695	1.433745	-.950947	.496283	.644098	2	0	1
1.891031	1.671225	2.172609	.565134	1.201541	2.0495	1.404176	.34355	2.222486	.322214	.240214	-.271505	2	0	1
2.352699	1.455213	.995223	2.052911	.303234	1.053007	1.386518	-1.138732	1.063836	-.615928	-.281778	-1.453824	2	0	1
.708497	.400766	.361551	-.010763	.255144	.352367	-1.013717	-1.723383	-.854045	-1.767639	-1.483104	-2.961035	2	0	1
.547228	.72294	1.255153	1.223842	1.02185	1.038921	1.533825	1.382411	1.289037	.721494	-.20373	-.573234	2	0	1
-.139409	-.931935	-1.854068	-.755969	-.844598	-.207587	1.477023	.747768	.90698	.727739	2.395841	1.524692	2	0	1
.200026	.0024	.092532	.439243	1.195378	1.3115	1.359232	-.515613	.339885	-.584595	.167462	.662771	2	0	1
-.620381	.046109	-.01412	-.449104	-.358559	-.095235	.127678	-.403004	.949315	.36699	-.372836	.032333	2	0	1
-.145292	1.082369	1.263007	.634498	.571715	.308515	1.138327	1.230662	1.217212	-.505045	-.499005	-1.008368	2	0	1
.204988	.468445	-.083328	.941503	.435561	.453893	1.789001	1.455602	1.676132	.6521	-.537332	.464231	2	0	1
.204752	-.473022	-1.130865	-.04891	.105012	.899834	-.221672	-.888821	.496598	-.886403	-1.953334	-2.20365	2	0	1
.644426	1.93712	1.614035	1.527546	.818593	.751627	.346829	1.350228	1.992731	1.463444	1.339163	.263891	2	0	1
-.007864	-2.023579	-.112409	-1.479002	-1.309711	-.090772	.443209	-.765403	.455123	-1.772611	-2.072886	-.684898	2	0	1
.306393	-.53019	.103117	1.021741	.256735	1.910971	3.130262	.057197	1.848088	.270474	-.802684	-.64441	2	0	1
-.242787	.862644	1.509012	1.194905	1.579076	1.344161	.122969	-1.678098	.730435	.018359	.464665	-.261589	2	0	1
1.406983	.254257	.31753	-1.22543	-.695738	.193779	1.850533	2.727909	3.522236	1.158486	2.003919	2.045354	2	0	1
1.141276	.360539	.673232	.420992	1.234256	.416731	1.11539	-.002727	.816171	-.340827	-.650722	.71546	2	0	1
.410376	.248919	-.02386	2.094558	.514348	1.123215	1.705131	.256368	1.578932	.254246	1.457742	.094357	2	0	1
1.025979	.011953	.641018	-.029915	.938264	.98605	1.899428	1.455454	.884645	.289854	-1.070094	1.383077	2	0	1
.943021	1.178833	1.594913	.406918	.049305	1.174626	1.982266	.435005	1.664372	.009632	.853442	1.887023	2	0	1
-.376748	-.414293	-.506514	-2.322784	-1.328878	-.047224	1.942195	1.932554	2.678946	-.658316	-1.143543	-.479497	2	0	1
-.311669	-.934755	.184722	.615132	.356305	.073349	.280723	-.427656	.159701	.301006	-1.199666	.302698	2	0	1
-1.642286	-1.391467	-.203027	1.366667	-.386615	.314277	.315859	.080485	.663002	.053453	-.304453	-.036252	2	0	1
1.607425	2.879669	1.122805	2.341924	2.065104	3.422592	1.533219	.351024	1.476872	.477948	-.841062	.766623	2	0	1
-.664283	-1.242823	-.614588	.626648	-.117797	1.020256	1.36626	.869013	1.913826	.930941	-.371755	-.129699	2	0	1
1.295595	-.411661	.278418	.646883	.627871	1.14992	1.603987	.477168	1.47215	2.542475	.739823	.671231	2	0	1
-.126857	-.692463	-.525223	.585547	-.817971	-.853997	.614445	-1.354928	-.760905	.134784	-1.668325	-.830687	2	0	1
.118836	-1.22961	-1.01503	.690864	.665037	.193224	1.382501	.248254	.975643	1.558073	.809298	.762626	2	0	1
.924042	-.298717	.808958	.64664	.199365	.008408	2.981123	1.524715	2.808306	-1.226922	-2.077457	-2.426435	2	0	1
.99079	.96487	1.19641	.9683	1.331282	2.13279	1.917396	1.610576	2.333996	1.970226	.377684	3.763906	2	0	1
-.592612	-.182852	-1.02454	-.322082	-.868784	.055368	-.469195	.857733	.959528	.717829	.36819	.942957	2	0	1
-1.77034	-1.553861	.280207	1.264164	-.144915	2.814559	.358516	-.322279	.696991	-.110922	.788712	1.521385	2	0	1
.598193	.126675	.218786	-.095353	-1.641103	-1.397233	1.559651	.579075	.962159	-.172987	-.893948	-.030588	2	0	1
1.647414	.895118	1.848938	2.611088	1.886026	1.795983	1.869907	2.546434	1.321261	1.120482	1.129845	.388984	2	0	1
-.059531	-.443099	1.056196	1.705229	-1.106113	.398292	1.486235	.596286	.847767	.92489	.441079	.895562	2	0	1
